VAR_META.WS1,VAR_META.WS2,VAR_META.WS3,VAR_META.WS4,VAR_META.WS0,VAR_META.WDIR,datetime,season_year,season_date,target_doy,group_name
0.13,0.25,,,,349.0,2012-01-15T00:39:00.0,2012,2012-01-15,15,wind_profile
0.38,0.38,,,,330.0,2012-01-15T00:40:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,335.0,2012-01-15T00:41:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,4.0,2012-01-15T00:42:00.0,2012,2012-01-15,15,wind_profile
0.88,0.88,,,,10.0,2012-01-15T00:43:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,54.0,2012-01-15T00:44:00.0,2012,2012-01-15,15,wind_profile
0.63,0.38,,,,30.0,2012-01-15T00:45:00.0,2012,2012-01-15,15,wind_profile
0.5,0.25,,,,330.0,2012-01-15T00:46:00.0,2012,2012-01-15,15,wind_profile
0.5,0.38,,,,28.0,2012-01-15T00:47:00.0,2012,2012-01-15,15,wind_profile
0.5,0.38,,,,52.0,2012-01-15T00:48:00.0,2012,2012-01-15,15,wind_profile
1.0,0.63,,,,39.0,2012-01-15T00:49:00.0,2012,2012-01-15,15,wind_profile
0.5,0.13,,,,6.0,2012-01-15T00:50:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,5.0,2012-01-15T00:51:00.0,2012,2012-01-15,15,wind_profile
0.63,0.38,,,,10.0,2012-01-15T00:52:00.0,2012,2012-01-15,15,wind_profile
0.5,0.5,,,,16.0,2012-01-15T00:53:00.0,2012,2012-01-15,15,wind_profile
0.5,0.38,,,,38.0,2012-01-15T00:54:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,23.0,2012-01-15T00:55:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,2.0,2012-01-15T00:56:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,342.0,2012-01-15T00:57:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,14.0,2012-01-15T00:58:00.0,2012,2012-01-15,15,wind_profile
0.25,0.25,,,,344.0,2012-01-15T00:59:00.0,2012,2012-01-15,15,wind_profile
0.13,0.25,,,,13.0,2012-01-15T01:00:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,328.0,2012-01-15T01:01:00.0,2012,2012-01-15,15,wind_profile
0.5,0.25,,,,15.0,2012-01-15T01:02:00.0,2012,2012-01-15,15,wind_profile
0.5,0.25,,,,2.0,2012-01-15T01:03:00.0,2012,2012-01-15,15,wind_profile
,,,,,308.0,2012-01-15T01:04:00.0,2012,2012-01-15,15,wind_profile
,,,,,11.0,2012-01-15T01:05:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,37.0,2012-01-15T01:06:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,341.0,2012-01-15T01:07:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,18.0,2012-01-15T01:08:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,17.0,2012-01-15T01:09:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,348.0,2012-01-15T01:10:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,23.0,2012-01-15T01:11:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,7.0,2012-01-15T01:12:00.0,2012,2012-01-15,15,wind_profile
0.75,0.75,,0.13,,10.0,2012-01-15T01:13:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,34.0,2012-01-15T01:14:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,19.0,2012-01-15T01:15:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,15.0,2012-01-15T01:16:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,2.0,2012-01-15T01:17:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,4.0,2012-01-15T01:18:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,338.0,2012-01-15T01:19:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,15.0,2012-01-15T01:20:00.0,2012,2012-01-15,15,wind_profile
0.5,0.38,,,,3.0,2012-01-15T01:21:00.0,2012,2012-01-15,15,wind_profile
0.38,,,,,12.0,2012-01-15T01:22:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,12.0,2012-01-15T01:23:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,16.0,2012-01-15T01:24:00.0,2012,2012-01-15,15,wind_profile
0.25,0.25,,,,40.0,2012-01-15T01:25:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,348.0,2012-01-15T01:26:00.0,2012,2012-01-15,15,wind_profile
,,,,,340.0,2012-01-15T01:27:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,24.0,2012-01-15T01:28:00.0,2012,2012-01-15,15,wind_profile
,,,,,34.0,2012-01-15T01:29:00.0,2012,2012-01-15,15,wind_profile
,,,,,30.0,2012-01-15T01:30:00.0,2012,2012-01-15,15,wind_profile
,,,,,2.0,2012-01-15T01:31:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,9.0,2012-01-15T01:32:00.0,2012,2012-01-15,15,wind_profile
,,,,,7.0,2012-01-15T01:33:00.0,2012,2012-01-15,15,wind_profile
,,,,,7.0,2012-01-15T01:34:00.0,2012,2012-01-15,15,wind_profile
,,,,,30.0,2012-01-15T01:35:00.0,2012,2012-01-15,15,wind_profile
,,,,,44.0,2012-01-15T01:36:00.0,2012,2012-01-15,15,wind_profile
,,,,,1.0,2012-01-15T01:37:00.0,2012,2012-01-15,15,wind_profile
,,,,,37.0,2012-01-15T01:38:00.0,2012,2012-01-15,15,wind_profile
,,,,,24.0,2012-01-15T01:39:00.0,2012,2012-01-15,15,wind_profile
,,,,,26.0,2012-01-15T01:40:00.0,2012,2012-01-15,15,wind_profile
,,,,,19.0,2012-01-15T01:41:00.0,2012,2012-01-15,15,wind_profile
,,,,,21.0,2012-01-15T01:42:00.0,2012,2012-01-15,15,wind_profile
,,,,,66.0,2012-01-15T01:43:00.0,2012,2012-01-15,15,wind_profile
,,,,,54.0,2012-01-15T01:44:00.0,2012,2012-01-15,15,wind_profile
,,,,,25.0,2012-01-15T01:45:00.0,2012,2012-01-15,15,wind_profile
,,,,,18.0,2012-01-15T01:46:00.0,2012,2012-01-15,15,wind_profile
,,,,,26.0,2012-01-15T01:47:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,28.0,2012-01-15T01:48:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,16.0,2012-01-15T01:49:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,10.0,2012-01-15T01:50:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,10.0,2012-01-15T01:51:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,13.0,2012-01-15T01:52:00.0,2012,2012-01-15,15,wind_profile
0.38,,,,,10.0,2012-01-15T01:53:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,19.0,2012-01-15T01:54:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,26.0,2012-01-15T01:55:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,32.0,2012-01-15T01:56:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,4.0,2012-01-15T01:57:00.0,2012,2012-01-15,15,wind_profile
0.38,,,,,345.0,2012-01-15T01:58:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,337.0,2012-01-15T01:59:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,9.0,2012-01-15T02:00:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,348.0,2012-01-15T02:01:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,342.0,2012-01-15T02:02:00.0,2012,2012-01-15,15,wind_profile
0.38,0.13,,,,14.0,2012-01-15T02:03:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,2.0,2012-01-15T02:04:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,346.0,2012-01-15T02:05:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,2.0,2012-01-15T02:06:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,12.0,2012-01-15T02:07:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,12.0,2012-01-15T02:08:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,9.0,2012-01-15T02:09:00.0,2012,2012-01-15,15,wind_profile
0.38,,,,,19.0,2012-01-15T02:10:00.0,2012,2012-01-15,15,wind_profile
0.5,0.25,,,,3.0,2012-01-15T02:11:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,2.0,2012-01-15T02:12:00.0,2012,2012-01-15,15,wind_profile
0.38,0.38,,,,22.0,2012-01-15T02:13:00.0,2012,2012-01-15,15,wind_profile
0.5,,,,,7.0,2012-01-15T02:14:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,354.0,2012-01-15T02:15:00.0,2012,2012-01-15,15,wind_profile
0.5,,,,,357.0,2012-01-15T02:16:00.0,2012,2012-01-15,15,wind_profile
0.38,,,,,355.0,2012-01-15T02:17:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,345.0,2012-01-15T02:18:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,12.0,2012-01-15T02:19:00.0,2012,2012-01-15,15,wind_profile
0.38,0.13,,,,338.0,2012-01-15T02:20:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,28.0,2012-01-15T02:21:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,4.0,2012-01-15T02:22:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,8.0,2012-01-15T02:23:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,4.0,2012-01-15T02:24:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,346.0,2012-01-15T02:25:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,3.0,2012-01-15T02:26:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,343.0,2012-01-15T02:27:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,346.0,2012-01-15T02:28:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,19.0,2012-01-15T02:29:00.0,2012,2012-01-15,15,wind_profile
0.38,0.13,,,,349.0,2012-01-15T02:30:00.0,2012,2012-01-15,15,wind_profile
0.38,0.25,,,,7.0,2012-01-15T02:31:00.0,2012,2012-01-15,15,wind_profile
,,,,,4.0,2012-01-15T02:32:00.0,2012,2012-01-15,15,wind_profile
,,,,,351.0,2012-01-15T02:33:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,345.0,2012-01-15T02:34:00.0,2012,2012-01-15,15,wind_profile
,,,,,4.0,2012-01-15T02:35:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,349.0,2012-01-15T02:36:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,353.0,2012-01-15T02:37:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,337.0,2012-01-15T02:38:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,341.0,2012-01-15T02:39:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,2.0,2012-01-15T02:40:00.0,2012,2012-01-15,15,wind_profile
0.13,0.13,,,,356.0,2012-01-15T02:41:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,345.0,2012-01-15T02:42:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,350.0,2012-01-15T02:43:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,7.0,2012-01-15T02:44:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,5.0,2012-01-15T02:45:00.0,2012,2012-01-15,15,wind_profile
,,,,,15.0,2012-01-15T02:46:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,15.0,2012-01-15T02:47:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,23.0,2012-01-15T02:48:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,36.0,2012-01-15T02:49:00.0,2012,2012-01-15,15,wind_profile
,,,,,33.0,2012-01-15T02:50:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,25.0,2012-01-15T02:51:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,30.0,2012-01-15T02:52:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,39.0,2012-01-15T02:53:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,41.0,2012-01-15T02:54:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,28.0,2012-01-15T02:55:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,53.0,2012-01-15T02:56:00.0,2012,2012-01-15,15,wind_profile
,,,,,73.0,2012-01-15T02:57:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,26.0,2012-01-15T02:58:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,52.0,2012-01-15T02:59:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,41.0,2012-01-15T03:00:00.0,2012,2012-01-15,15,wind_profile
,,,,,54.0,2012-01-15T03:01:00.0,2012,2012-01-15,15,wind_profile
,,,,,33.0,2012-01-15T03:02:00.0,2012,2012-01-15,15,wind_profile
,,,,,9.0,2012-01-15T03:03:00.0,2012,2012-01-15,15,wind_profile
,,,,,34.0,2012-01-15T03:04:00.0,2012,2012-01-15,15,wind_profile
,,,,,42.0,2012-01-15T03:05:00.0,2012,2012-01-15,15,wind_profile
,,,,,34.0,2012-01-15T03:06:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,43.0,2012-01-15T03:07:00.0,2012,2012-01-15,15,wind_profile
,,,,,20.0,2012-01-15T03:08:00.0,2012,2012-01-15,15,wind_profile
,,,,,342.0,2012-01-15T03:09:00.0,2012,2012-01-15,15,wind_profile
,,,,,342.0,2012-01-15T03:10:00.0,2012,2012-01-15,15,wind_profile
,,,,,7.0,2012-01-15T03:11:00.0,2012,2012-01-15,15,wind_profile
,,,,,331.0,2012-01-15T03:12:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,308.0,2012-01-15T03:13:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,285.0,2012-01-15T03:14:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,297.0,2012-01-15T03:15:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,279.0,2012-01-15T03:16:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,286.0,2012-01-15T03:17:00.0,2012,2012-01-15,15,wind_profile
,,,,,269.0,2012-01-15T03:18:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,263.0,2012-01-15T03:19:00.0,2012,2012-01-15,15,wind_profile
,,,,,275.0,2012-01-15T03:20:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,282.0,2012-01-15T03:21:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,273.0,2012-01-15T03:22:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,267.0,2012-01-15T03:23:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,258.0,2012-01-15T03:24:00.0,2012,2012-01-15,15,wind_profile
,,,,,246.0,2012-01-15T03:25:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,254.0,2012-01-15T03:26:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,249.0,2012-01-15T03:27:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,251.0,2012-01-15T03:28:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,239.0,2012-01-15T03:29:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,234.0,2012-01-15T03:30:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,240.0,2012-01-15T03:31:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,242.0,2012-01-15T03:32:00.0,2012,2012-01-15,15,wind_profile
,,,,,245.0,2012-01-15T03:33:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,250.0,2012-01-15T03:34:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,247.0,2012-01-15T03:35:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,243.0,2012-01-15T03:36:00.0,2012,2012-01-15,15,wind_profile
,,,,,245.0,2012-01-15T03:37:00.0,2012,2012-01-15,15,wind_profile
,,,,,271.0,2012-01-15T03:38:00.0,2012,2012-01-15,15,wind_profile
,,,,,255.0,2012-01-15T03:39:00.0,2012,2012-01-15,15,wind_profile
,,,,,253.0,2012-01-15T03:40:00.0,2012,2012-01-15,15,wind_profile
,,,,,252.0,2012-01-15T03:41:00.0,2012,2012-01-15,15,wind_profile
,,,,,297.0,2012-01-15T03:42:00.0,2012,2012-01-15,15,wind_profile
,,,,,303.0,2012-01-15T03:43:00.0,2012,2012-01-15,15,wind_profile
,,,,,321.0,2012-01-15T03:44:00.0,2012,2012-01-15,15,wind_profile
,,,,,321.0,2012-01-15T03:45:00.0,2012,2012-01-15,15,wind_profile
,,,,,303.0,2012-01-15T03:46:00.0,2012,2012-01-15,15,wind_profile
,,,,,305.0,2012-01-15T03:47:00.0,2012,2012-01-15,15,wind_profile
,,,,,257.0,2012-01-15T03:48:00.0,2012,2012-01-15,15,wind_profile
,,,,,269.0,2012-01-15T03:49:00.0,2012,2012-01-15,15,wind_profile
,,,,,257.0,2012-01-15T03:50:00.0,2012,2012-01-15,15,wind_profile
,,,,,232.0,2012-01-15T03:51:00.0,2012,2012-01-15,15,wind_profile
,,,,,238.0,2012-01-15T03:52:00.0,2012,2012-01-15,15,wind_profile
,,,,,226.0,2012-01-15T03:53:00.0,2012,2012-01-15,15,wind_profile
,,,,,239.0,2012-01-15T03:54:00.0,2012,2012-01-15,15,wind_profile
,,,,,277.0,2012-01-15T03:55:00.0,2012,2012-01-15,15,wind_profile
,,,,,259.0,2012-01-15T03:56:00.0,2012,2012-01-15,15,wind_profile
,,,,,251.0,2012-01-15T03:57:00.0,2012,2012-01-15,15,wind_profile
,,,,,253.0,2012-01-15T03:58:00.0,2012,2012-01-15,15,wind_profile
,,,,,270.0,2012-01-15T03:59:00.0,2012,2012-01-15,15,wind_profile
,,,,,250.0,2012-01-15T04:00:00.0,2012,2012-01-15,15,wind_profile
,,,,,260.0,2012-01-15T04:01:00.0,2012,2012-01-15,15,wind_profile
,,,,,253.0,2012-01-15T04:02:00.0,2012,2012-01-15,15,wind_profile
,,,,,257.0,2012-01-15T04:03:00.0,2012,2012-01-15,15,wind_profile
,,,,,251.0,2012-01-15T04:04:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,245.0,2012-01-15T04:05:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,245.0,2012-01-15T04:06:00.0,2012,2012-01-15,15,wind_profile
,,,,,246.0,2012-01-15T04:07:00.0,2012,2012-01-15,15,wind_profile
,,,,,243.0,2012-01-15T04:08:00.0,2012,2012-01-15,15,wind_profile
,,,,,257.0,2012-01-15T04:09:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,261.0,2012-01-15T04:10:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,260.0,2012-01-15T04:11:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,261.0,2012-01-15T04:12:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,276.0,2012-01-15T04:13:00.0,2012,2012-01-15,15,wind_profile
,,,,,279.0,2012-01-15T04:14:00.0,2012,2012-01-15,15,wind_profile
,,,,,283.0,2012-01-15T04:15:00.0,2012,2012-01-15,15,wind_profile
,,,,,281.0,2012-01-15T04:16:00.0,2012,2012-01-15,15,wind_profile
,,,,,293.0,2012-01-15T04:17:00.0,2012,2012-01-15,15,wind_profile
,,,,,282.0,2012-01-15T04:18:00.0,2012,2012-01-15,15,wind_profile
,,,,,277.0,2012-01-15T04:19:00.0,2012,2012-01-15,15,wind_profile
,,,,,271.0,2012-01-15T04:20:00.0,2012,2012-01-15,15,wind_profile
,,,,,260.0,2012-01-15T04:21:00.0,2012,2012-01-15,15,wind_profile
,,,,,249.0,2012-01-15T04:22:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,245.0,2012-01-15T04:23:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,234.0,2012-01-15T04:24:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,231.0,2012-01-15T04:25:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,232.0,2012-01-15T04:26:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,237.0,2012-01-15T04:27:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,238.0,2012-01-15T04:28:00.0,2012,2012-01-15,15,wind_profile
,,,,,249.0,2012-01-15T04:29:00.0,2012,2012-01-15,15,wind_profile
,,,,,249.0,2012-01-15T04:30:00.0,2012,2012-01-15,15,wind_profile
,,,,,253.0,2012-01-15T04:31:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,271.0,2012-01-15T04:32:00.0,2012,2012-01-15,15,wind_profile
,,,,,273.0,2012-01-15T04:33:00.0,2012,2012-01-15,15,wind_profile
,,,,,277.0,2012-01-15T04:34:00.0,2012,2012-01-15,15,wind_profile
,,,,,285.0,2012-01-15T04:35:00.0,2012,2012-01-15,15,wind_profile
,,,,,291.0,2012-01-15T04:36:00.0,2012,2012-01-15,15,wind_profile
,,,,,293.0,2012-01-15T04:37:00.0,2012,2012-01-15,15,wind_profile
,,,,,293.0,2012-01-15T04:38:00.0,2012,2012-01-15,15,wind_profile
,,,,,299.0,2012-01-15T04:39:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,302.0,2012-01-15T04:40:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,302.0,2012-01-15T04:41:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,313.0,2012-01-15T04:42:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,310.0,2012-01-15T04:43:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,308.0,2012-01-15T04:44:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,305.0,2012-01-15T04:45:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,297.0,2012-01-15T04:46:00.0,2012,2012-01-15,15,wind_profile
,,,,,304.0,2012-01-15T04:47:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,302.0,2012-01-15T04:48:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,312.0,2012-01-15T04:49:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,312.0,2012-01-15T04:50:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,304.0,2012-01-15T04:51:00.0,2012,2012-01-15,15,wind_profile
0.25,,,,,315.0,2012-01-15T04:52:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,323.0,2012-01-15T04:53:00.0,2012,2012-01-15,15,wind_profile
,,,,,329.0,2012-01-15T04:54:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,332.0,2012-01-15T04:55:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,322.0,2012-01-15T04:56:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,330.0,2012-01-15T04:57:00.0,2012,2012-01-15,15,wind_profile
,,,,,332.0,2012-01-15T04:58:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,320.0,2012-01-15T04:59:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,350.0,2012-01-15T05:00:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,334.0,2012-01-15T05:01:00.0,2012,2012-01-15,15,wind_profile
0.38,0.13,,,,331.0,2012-01-15T05:02:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,308.0,2012-01-15T05:03:00.0,2012,2012-01-15,15,wind_profile
0.25,0.25,,,,301.0,2012-01-15T05:04:00.0,2012,2012-01-15,15,wind_profile
0.13,,,,,298.0,2012-01-15T05:05:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,294.0,2012-01-15T05:06:00.0,2012,2012-01-15,15,wind_profile
0.25,0.13,,,,286.0,2012-01-15T05:07:00.0,2012,2012-01-15,15,wind_profile
